filename,gender,category,brand,product_name,price,discount_rate,review_count,heart_count,style,style_score,color,color_score,image_url
F_top_p05_2651988.jpg,여성,상의,틸아이다이,Silket cotton half sleeve t-shirt[2color],28350,27.0,122,2758,casual,0.2451,white,0.3647,https://img.29cm.co.kr/item/202604/11f13df103b19c5485eee992b2742701.jpg?width=1200&format=webp
F_top_p05_3210969.jpg,여성,상의,럭키슈에뜨,Chouetties by LUCKY CHOUETTE Graphic Half Sleeve T-shirt (dark grey) LATAX26300GYD,60440,23.0,322,7912,streetwear,0.4493,yellow,0.3148,https://img.29cm.co.kr/item/202603/11f1184fda5a4d9ea5404f44a197bf5f.jpg?width=1200&format=webp
F_top_p05_1585527.jpg,여성,상의,낫띵리튼,[예약주문 04/30 순차배송] 90s t-shirt (White),43000,0.0,1586,17174,sportswear,0.3952,white,0.9402,https://img.29cm.co.kr/next-product/2022/06/02/5a8fbbf3bdec469d9978d1cfcbc5aca7_20220602132604.jpg?width=1200&format=webp
F_top_p05_3878760.jpg,여성,상의,비터셀즈,Ivy Puff Cap Blouse-Navy,49040,29.0,1,1236,casual,0.4436,navy,0.1618,https://img.29cm.co.kr/item/202603/11f12974ba3e3491b493b7f9204d8c63.jpg?width=1200&format=webp
F_top_p05_2518117.jpg,여성,상의,틸아이다이,Multi stripe cotton t-shirt_Navy,35620,27.0,671,9203,preppy,0.5934,navy,0.509,https://img.29cm.co.kr/next-product/2026/03/26/8eb47d436b364ad7aac68722b5da326c_20260326183352.jpg?width=1200&format=webp
F_top_p05_2639913.jpg,여성,상의,시눈,Sinoon Signature Logo T-Shirts (Deep Pink),41650,15.0,171,3887,streetwear,0.4296,white,0.3679,https://img.29cm.co.kr/item/202505/11f037b3b8790e0bbb06d1fce0124b45.jpg?width=1200&format=webp
F_top_p05_3904903.jpg,여성,상의,아틀리에 나인,HEART DRAWING OVER BOX TEE (T-7200),39570,19.0,2,448,sportswear,0.5491,white,0.7899,https://img.29cm.co.kr/item/202604/11f133aec9f1f78e89a01f26d00338a8.jpg?width=1200&format=webp
F_top_p05_3850806.jpg,여성,상의,앳코너,[인플루언서 착용] [29CM 단독] Comfort Frilled-Neck Shirring Blouse Ivory AT6BLA017IV,89590,28.0,2,1025,casual,0.5804,white,0.4119,https://img.29cm.co.kr/item/202604/11f134a7a64d69f289a0c7e4738ed9b4.jpg?width=1200&format=webp
F_top_p05_3928667.jpg,여성,상의,유제,REVERSIBLE WRINKLE TOP (4color),51800,21.0,0,318,sportswear,0.3887,white,0.7968,https://img.29cm.co.kr/item/202604/11f139f45eb5768e85eecd9a924a29fc.jpg?width=1200&format=webp
F_top_p05_2112227.jpg,여성,상의,노티카,83플래그 로고 티셔츠(MELANGE GRAY) NTS4786MGZ,36340,19.0,116,1989,streetwear,0.6614,navy,0.9746,https://img.29cm.co.kr/item/202604/11f12e5baef74bac9ec5b3a579ad71e8.jpg?width=1200&format=webp
F_top_p05_3226601.jpg,여성,상의,앤더슨벨,UNISEX HEART MESSAGE T-SHIRT atb1251u(CHARCOAL),55850,23.0,26,746,streetwear,0.4164,green,0.2051,https://img.29cm.co.kr/item/202504/11f01b6ba82bd25db1706d601d04f461.jpg?width=1200&format=webp
F_top_p05_3229552.jpg,여성,상의,루에브르,Cowl-neck String Blouse SW6XB226_4color,96370,25.0,67,5810,sportswear,0.3649,beige,0.4163,https://img.29cm.co.kr/next-product/2026/04/03/b869bb8d6af949b0b25597407151676d_20260403112205.jpg?width=1200&format=webp
F_top_p05_3777627.jpg,여성,상의,108파운드,Light Cotton Half Shirt_Black,53710,31.0,19,1321,preppy,0.2068,gray,0.5066,https://img.29cm.co.kr/item/202602/11f10cc72a806a50a3c0a191ba461457.jpg?width=1200&format=webp
F_top_p05_3871979.jpg,여성,상의,잇미샤,잇미샤 드레이프 카울넥 블라우스 ITQ5ZBL880_2colors,102170,21.0,6,1076,casual,0.2998,black,0.4686,https://img.29cm.co.kr/item/202603/11f12bd5fa09ca39945429b2354e4f0e.jpg?width=1200&format=webp
F_top_p05_3805472.jpg,여성,상의,코어드,[6차/예약배송] Cozy soft t-shirt (green tea),36340,19.0,37,2325,sportswear,0.7576,beige,0.2427,https://img.29cm.co.kr/item/202603/11f11dce62a0a72ca540f50d7203a708.jpg?width=1200&format=webp
F_top_p05_2645343.jpg,여성,상의,킨더살몬,Gather Blouse Dark-Navy,156000,0.0,301,12876,sportswear,0.5198,black,0.6394,https://img.29cm.co.kr/item/202405/11ef135d3d5c9b46892bf1387bd8a362.jpg?width=1200&format=webp
F_top_p06_2505156.jpg,여성,상의,파르티멘토 우먼,PW DOUBLE LAYERED LONG SLEEVE TEE_12COLOR,31870,35.0,1982,21311,sportswear,0.4724,black,0.4365,https://img.29cm.co.kr/item/202403/11eed7f1e13bb23e91a5ed7fa7eef331.jpg?width=1200&format=webp
F_top_p06_3033229.jpg,여성,상의,시야쥬,SITP5178 레귤러 핏 프레쉬 반팔 티셔츠_Ivory,23290,29.0,182,2498,minimalist,0.406,white,0.661,https://img.29cm.co.kr/item/202501/11efd89ff4cd760985213d04bec632b1.jpg?width=1200&format=webp
F_top_p06_3748705.jpg,여성,상의,미치코런던 코시노,Light Oversized Check Shirts Khaki,58140,19.0,22,1710,casual,0.3847,gray,0.2789,https://img.29cm.co.kr/item/202602/11f10618b13d1c8ca540b3aed7abbdb4.jpg?width=1200&format=webp
F_top_p06_2622899.jpg,여성,상의,시야쥬,SITP5150 오버핏 라운지 ST 셔츠_Light blue ST,66490,25.0,232,5491,casual,0.5012,blue,0.1992,https://img.29cm.co.kr/item/202604/11f138a77c719bf5bc9271cf37148ebc.jpg?width=1200&format=webp
F_top_p06_3208655.jpg,여성,상의,드로우핏 우먼,에델 퍼프 슬리브 반팔 블라우스 [BLACK],40320,37.0,236,10455,sportswear,0.3561,black,0.4076,https://img.29cm.co.kr/item/202604/11f13e1318ede2ba85eee1244e0d1e8a.jpg?width=1200&format=webp
F_top_p06_3226602.jpg,여성,상의,앤더슨벨,UNISEX HEART MESSAGE T-SHIRT atb1251u(ECRU),58950,19.0,63,2435,preppy,0.6052,white,0.2538,https://img.29cm.co.kr/item/202504/11f01b6be74b5689b170bf09ef7749d5.jpg?width=1200&format=webp
F_top_p06_2503619.jpg,여성,상의,이아,COWL NECK BLOUSE (TAUPE),95000,0.0,323,7893,sportswear,0.426,brown,0.2727,https://img.29cm.co.kr/item/202603/11f11846a87b0ddca3c0fb4a09f565d2.jpg?width=1200&format=webp
F_top_p06_2713644.jpg,여성,상의,꼼파뇨,이모셔널 엔젤 피그먼트 반팔티 고스트그레이,19500,61.0,586,5148,streetwear,0.5664,gray,0.4547,https://img.29cm.co.kr/item/202407/11ef3d910a5ec59d8362bf7e0839d276.jpg?width=1200&format=webp
F_top_p06_3237335.jpg,여성,상의,오브유이,로컬 스트라이프 셔츠 [3color],66640,32.0,77,3945,sportswear,0.3725,beige,0.3361,https://img.29cm.co.kr/item/202505/11f02c8a2e429663b170e1cec6e54e5e.jpg?width=1200&format=webp
F_top_p06_2644401.jpg,여성,상의,꼼파뇨,익스플로 버니 반팔티 3color,19500,61.0,1467,17594,casual,0.3895,black,0.5521,https://img.29cm.co.kr/next-product/2026/03/25/103fbebe1cc64b88902798de96b43071_20260325153852.jpg?width=1200&format=webp
F_top_p06_3818579.jpg,여성,상의,더바넷,Renelle Lace Tie Blouse,92340,15.0,23,1909,casual,0.4709,gray,0.6279,https://img.29cm.co.kr/item/202603/11f1228f96bef2baa3c0e39805dff7d1.jpg?width=1200&format=webp
F_top_p06_3907845.jpg,여성,상의,유라고,[1차 리오더] Shirring string blouse_2colors,100300,27.0,0,617,sportswear,0.3399,white,0.4987,https://img.29cm.co.kr/item/202604/11f13498a45fefc29ec5f75940dd0076.jpg?width=1200&format=webp
F_top_p06_3717268.jpg,여성,상의,비터셀즈,Ella Pintuck Blouse-Black,56150,29.0,11,3536,casual,0.3255,black,0.329,https://img.29cm.co.kr/item/202602/11f1063f7c70cf2ca3c0976fc33ce0d6.jpg?width=1200&format=webp
F_top_p06_3747937.jpg,여성,상의,커스텀어클락,[알로하 PICK] 워시드 페이퍼 롱 슬리브 셔츠 4 COLOR COWSH001,37950,39.0,3,781,casual,0.5652,white,0.4397,https://img.29cm.co.kr/item/202603/11f127542a19b5bf94542dc45a522cb3.jpg?width=1200&format=webp
F_top_p06_3167608.jpg,여성,상의,레이브,Crown Raive Graphic T-shirt VW5ME601_3color,52200,10.0,1376,16624,sportswear,0.3597,white,0.4817,https://img.29cm.co.kr/item/202509/11f08d2afbfcb2aebe1721e26032f3dd.jpg?width=1200&format=webp
F_top_p06_3872935.jpg,여성,상의,108파운드,Petal Blouse_Ivory,63350,31.0,3,1291,sportswear,0.3619,white,0.3525,https://img.29cm.co.kr/item/202604/11f1393e131a92c085ee211418123a30.jpg?width=1200&format=webp
F_top_p06_1077919.jpg,여성,상의,곤니치와봉쥬르,1+1 SPORTING T SET (신상컬러 입고),37600,52.0,3412,29712,sportswear,0.8777,navy,0.4263,https://img.29cm.co.kr/next-product/2021/04/29/2588bddcec634b80ad614ed7a2c144d1_20210429162241.jpg?width=1200&format=webp
F_top_p06_3777760.jpg,여성,상의,썸웨어버터,[8th] 21 Square Logo Top - Grey,27300,30.0,24,1080,streetwear,0.6274,gray,0.3336,https://img.29cm.co.kr/item/202603/11f1191b702bdc4aa3c03db5d3eeef75.jpg?width=1200&format=webp
F_top_p06_3790013.jpg,여성,상의,아워호프,마일즈 시어 체크 셔츠 - Pink,68850,24.0,8,641,sportswear,0.3243,pink,0.2288,https://img.29cm.co.kr/next-product/2026/03/11/d81c8782dec7477aad7452393017ac06_20260311152835.jpg?width=1200&format=webp
F_top_p06_1556290.jpg,여성,상의,시야쥬,SITP5063 U-neck T-shirt_Black,25400,29.0,1005,6025,minimalist,0.5315,white,0.3452,https://img.29cm.co.kr/next-product/2022/05/16/4436ab21ee744aa6813e2415ba84d11d_20220516110856.jpg?width=1200&format=webp
F_top_p06_3191606.jpg,여성,상의,튜드먼트,POLKA DOT PUFF SLEEVE BLOUSE (WHITE),75740,23.0,228,11298,casual,0.4208,white,0.3294,https://img.29cm.co.kr/item/202604/11f137d0aee9d06085eef33e481639e3.jpg?width=1200&format=webp
F_top_p06_3886772.jpg,여성,상의,틸아이다이,Tencel blended overfit shirt [TISU05SH03]_Ivory,71960,27.0,1,331,casual,0.3864,white,0.8235,https://img.29cm.co.kr/next-product/2026/04/13/993c7c6aa6244dc5ab050894a5a3d676_20260413184955.jpg?width=1200&format=webp
F_top_p06_3889074.jpg,여성,상의,포 유어 아이즈 온리,Olly Halterneck Sleeveless (Cocoa),33760,23.0,2,494,sportswear,0.2906,white,0.3458,https://img.29cm.co.kr/item/202604/11f13719b24396fc85ee395468806102.jpg?width=1200&format=webp
F_top_p06_1080884.jpg,여성,상의,웨이브유니온,Peace and love T-shirt heather oatmeal,27320,35.0,84,2751,streetwear,0.4008,navy,0.4605,https://img.29cm.co.kr/next-product/2026/02/21/ebc674646f6143a7af80451eefd84254_20260221182533.jpg?width=1200&format=webp
F_top_p06_3906140.jpg,여성,상의,아워호프,시어 하프넥 플리츠 블라우스 - Light Grey,34430,23.0,0,904,sportswear,0.4232,white,0.6195,https://img.29cm.co.kr/item/202604/11f1349339db82929ec5892ae0f3914e.jpg?width=1200&format=webp
F_top_p06_3773437.jpg,여성,상의,노컨텐츠,314. Cheeky T _ Mint,42630,28.0,37,1972,sportswear,0.5652,green,0.5015,https://img.29cm.co.kr/item/202602/11f10e133b7b4dd4a3c0f1a46a7a2f71.jpg?width=1200&format=webp
F_top_p06_3424166.jpg,여성,상의,꼼파뇨,노마드 오버핏 체크 셔츠 5COLOR,27300,61.0,49,2145,casual,0.6475,white,0.3647,https://img.29cm.co.kr/next-product/2026/04/09/238f97de91e0493583125eaa569cab5d_20260409104409.jpg?width=1200&format=webp
F_top_p06_3035782.jpg,여성,상의,레터프롬문,[29CM 단독] 리브 홀터넥 레이어드 티셔츠 ( 네이비 ),49130,28.0,94,23799,sportswear,0.3468,white,0.4022,https://img.29cm.co.kr/item/202601/11f0e9efd0eb4388a5404ff180d522bc.jpg?width=1200&format=webp
F_top_p06_3410563.jpg,여성,상의,108파운드,Reversible 3/4 Sleeve Tee_Charcoal,26860,31.0,240,8434,casual,0.4012,black,0.3306,https://img.29cm.co.kr/item/202509/11f09cdd2b9efae0a4cd7997af955427.jpg?width=1200&format=webp
F_top_p06_3151619.jpg,여성,상의,렌세,Eyelet Frill Half T-shirt Black,25710,39.0,377,6654,sportswear,0.517,black,0.636,https://img.29cm.co.kr/item/202503/11f0031d1d7ea833b9e6f747182c7737.jpg?width=1200&format=webp
F_top_p06_3821131.jpg,여성,상의,아우어솔티,Sundae Bustier / Rose,116360,31.0,7,2417,bohemian,0.616,pink,0.604,https://img.29cm.co.kr/item/202603/11f118bab2071c62a3c07fe427b1d9b9.jpg?width=1200&format=webp
F_top_p06_3364869.jpg,여성,상의,글로니,G CLASSIC CAMISOLE_3 Colors,32400,10.0,101,2323,sportswear,0.9167,white,0.5241,https://img.29cm.co.kr/item/202507/11f06221ac2453df89098312a772fab6.jpg?width=1200&format=webp
F_top_p06_3908071.jpg,여성,상의,하네,[지연 착용][스크런치 SET]프레셔 스트라이프 시어셔츠 3Color,60440,39.0,0,758,casual,0.5228,white,0.4513,https://img.29cm.co.kr/item/202604/11f13491ad65ad7089a051f1893754c1.jpg?width=1200&format=webp
F_top_p06_2682438.jpg,여성,상의,베뉴엣,Dahlia Shirts_Stripe,95630,23.0,109,1701,casual,0.3363,white,0.6677,https://img.29cm.co.kr/item/202604/11f139f87a0386e1bc9239717cb69871.jpg?width=1200&format=webp
F_top_p06_3214065.jpg,여성,상의,드멜리,(36차) Linkle Curly Blouse_ Olive,61200,15.0,108,2794,casual,0.2121,white,0.3202,https://img.29cm.co.kr/item/202504/11f018462f2904f0b131a9b220d3dd8c.jpg?width=1200&format=webp
F_top_p06_3461566.jpg,여성,상의,파르티멘토 우먼,PWC COTTON CAP SLEEVE TEE_6COLOR,20810,35.0,119,1545,sportswear,0.6158,white,0.4799,https://img.29cm.co.kr/item/202509/11f08e2af6aa464694a2c511a98d9717.jpg?width=1200&format=webp
F_top_p06_3671679.jpg,여성,상의,플라스틱 프로덕트,MPa T-SHIRT WOMEN (WHITE) 4/30 순차배송,52000,20.0,8,891,minimalist,0.5333,white,0.7925,https://img.29cm.co.kr/item/202602/11f1018801f6afe0a54089b5b99a4165.jpg?width=1200&format=webp
F_top_p06_3790012.jpg,여성,상의,아워호프,마일즈 시어 체크 셔츠 - Sky Blue,68850,24.0,15,671,sportswear,0.45,gray,0.2657,https://img.29cm.co.kr/item/202603/11f120fb62709006a540e5509a154432.jpg?width=1200&format=webp
F_top_p06_3262785.jpg,여성,상의,웨이브유니온,Bread and roses T-shirt heather gray,27320,35.0,31,1574,streetwear,0.3989,white,0.4664,https://img.29cm.co.kr/next-product/2026/02/21/5e921830c1ce41a0893c058d506b9b2f_20260221182302.jpg?width=1200&format=webp
F_top_p06_3054762.jpg,여성,상의,미치코런던 코시노,LAYERD SHEER TENCEL TOP MINT GREEN,30690,19.0,236,8872,sportswear,0.8407,green,0.3469,https://img.29cm.co.kr/item/202502/11efecf81ce468468f0a93f071bd27e8.jpg?width=1200&format=webp
F_top_p06_3370222.jpg,여성,상의,단델,DD symbol applique tee (BLACK),37180,31.0,15,642,minimalist,0.3237,black,0.4943,https://img.29cm.co.kr/item/202507/11f05bf1fe7c4ba5890935a13309f833.jpg?width=1200&format=webp
F_top_p06_3821111.jpg,여성,상의,아우어솔티,Capri Slim T-Shirt / White,35120,31.0,19,1460,streetwear,0.3517,white,0.5029,https://img.29cm.co.kr/item/202603/11f118b9aae88ecaa540cb4fe90cefc0.jpg?width=1200&format=webp
F_top_p06_3801998.jpg,여성,상의,닐바이피,[혜영 PICK] Pin-tuck lace blouse White [N6SBL03],139000,0.0,1,1074,casual,0.2794,white,0.5681,https://img.29cm.co.kr/item/202603/11f1225cb5a830aca540594e11e11e8c.jpg?width=1200&format=webp
F_top_p06_1959802.jpg,여성,상의,컴포트랩,에르고핏 골지 튜브탑 11Color [8Size],25420,45.0,804,7994,streetwear,0.8472,navy,0.4925,https://img.29cm.co.kr/item/202410/11ef809f9273262db8a20f6cc9170c29.jpg?width=1200&format=webp
F_top_p06_3673773.jpg,여성,상의,나이키,원 클래식 드라이 핏 반소매 탑 W - 블랙:화이트 / FN2799-013,39690,19.0,4,282,sportswear,0.9939,black,0.6123,https://img.29cm.co.kr/item/202512/11f0d407943fbd2aa5407f108420c81e.jpg?width=1200&format=webp
F_top_p06_2623084.jpg,여성,상의,시야쥬,SITP5154 실켓 루즈핏 U넥 반팔티_Ivory,23990,29.0,100,2253,sportswear,0.5888,white,0.7337,https://img.29cm.co.kr/item/202405/11ef085dd6d3a5ebbb14bb17c9132199.jpg?width=1200&format=webp
F_top_p06_3070619.jpg,여성,상의,모트,[4차]헨리넥 하프 티셔츠-Black,32440,39.0,91,1864,preppy,0.3142,black,0.5817,https://img.29cm.co.kr/item/202503/11f003e1fd8f3081b9e6cf46617d8ff8.jpg?width=1200&format=webp
F_top_p06_3056753.jpg,여성,상의,몽돌,[한겨레 PICK] 텐셀 시스루 루즈핏 셔츠 차콜 MDSH019CHARCOAL,49580,31.0,215,4829,casual,0.5236,white,0.4145,https://img.29cm.co.kr/item/202603/11f1169debb79790a540a5668e9f29dc.jpg?width=1200&format=webp
F_top_p06_3378108.jpg,여성,상의,비터셀즈,Sarah Check Shirt-Pink,51920,12.0,87,3001,sportswear,0.3415,brown,0.2786,https://img.29cm.co.kr/item/202508/11f078b15c23cd7c88938f7d55e264c6.jpg?width=1200&format=webp
F_top_p06_3896788.jpg,여성,상의,노운베러,[3rd] [주미니 PICK] Oversized airy stripe shirt [KNSS06SH04]_Sky blue,64720,31.0,2,692,casual,0.4032,white,0.4544,https://img.29cm.co.kr/item/202604/11f136e935d46dc089a03763291ab2cc.jpg?width=1200&format=webp
F_top_p07_3117108.jpg,여성,상의,이아,LYLA FLARE BLOUSE (PEACH),118000,0.0,82,4764,minimalist,0.3527,white,0.6844,https://img.29cm.co.kr/item/202603/11f11eb9c5e63fafa3c0c33deae68f4e.jpg?width=1200&format=webp
F_top_p07_3364274.jpg,여성,상의,꼼파뇨,캣 스티치 피그먼트 반팔티 스모크블랙,20280,61.0,84,1631,bohemian,0.447,black,0.3397,https://img.29cm.co.kr/next-product/2025/07/04/10a487ca97d548df9710d34e8792c93a_20250704121052.jpg?width=1200&format=webp
F_top_p07_3913728.jpg,여성,상의,아디다스,[인플루언서pick] 3-스트라이프 슬림 티 KC9016,49000,0.0,2,203,sportswear,0.5569,navy,0.3176,https://img.29cm.co.kr/mall/og_image.png
F_top_p07_3039731.jpg,여성,상의,부디무드라,[BEST] Keyhole short sleeve _4 Colors,55000,0.0,285,1815,sportswear,0.9638,purple,0.4537,https://img.29cm.co.kr/item/202602/11f100c98d3ede60a5402100cf409671.jpg?width=1200&format=webp
F_top_p07_3765367.jpg,여성,상의,플리즈프로젝트,"[4차] HORSE T-SHIRT, HEATHER GRAY",55000,0.0,83,3266,streetwear,0.5656,navy,0.2613,https://img.29cm.co.kr/item/202602/11f10e2cd9f1d3f2a3c0f1fa67dac46c.jpg?width=1200&format=webp
F_top_p07_3334299.jpg,여성,상의,꼼파뇨,미드나잇선 피그먼트 반팔티 고스트그레이,23870,54.0,92,1803,streetwear,0.3837,gray,0.2743,https://img.29cm.co.kr/item/202506/11f04a9d865b5adfafc007d753a4fff1.jpg?width=1200&format=webp
F_top_p07_3805622.jpg,여성,상의,글로니,MISTY SHEER BLOUSE (WHITE),148000,0.0,2,897,sportswear,0.3423,white,0.3357,https://img.29cm.co.kr/item/202603/11f12ca8ec59c57fb4935b8edfbaeb7c.jpg?width=1200&format=webp
F_top_p07_3172171.jpg,여성,상의,포에브,[4차 리오더] Sheer Striped Shirt [3 COLOR],55700,50.0,199,5253,sportswear,0.6033,green,0.2808,https://img.29cm.co.kr/item/202507/11f0563b437f22ddafc0abd495ff084a.jpg?width=1200&format=webp
F_top_p07_2605609.jpg,여성,상의,아메스 월드와이드,ROUND HEM CROP TEE BLUE (AM2EMUT520A),23870,39.0,948,31162,minimalist,0.3043,brown,0.5261,https://img.29cm.co.kr/item/202408/11ef50b030703221aad279b36beb7f85.jpg?width=1200&format=webp
F_top_p07_3055719.jpg,여성,상의,타입서비스,[10차] Rabbit Ruched Top [White],49420,27.0,1120,23832,streetwear,0.672,white,0.4253,https://img.29cm.co.kr/item/202502/11efe9b9ee35a7a385219f0952298039.jpg?width=1200&format=webp
F_top_p07_3771647.jpg,여성,상의,루에브르,Satin Organza Layer Set Top SW6SB614-90,118780,25.0,8,2472,minimalist,0.2145,white,0.4854,https://img.29cm.co.kr/next-product/2026/03/09/21606fd2f6504aa3bc60be312155708a_20260309090348.jpg?width=1200&format=webp
F_top_p07_3739255.jpg,여성,상의,에르에르,[4차 리오더] Off-shoulder Arizona Sweatshirt Ivory,40320,35.0,4,1318,casual,0.3656,gray,0.2562,https://img.29cm.co.kr/item/202603/11f1266a5d7eb679b4930dafb334649c.jpg?width=1200&format=webp
F_top_p07_3715908.jpg,여성,상의,메리온,퓨렌 드레이프 블라우스_2COLORS,70380,24.0,106,6275,casual,0.4365,pink,0.7954,https://img.29cm.co.kr/item/202603/11f11c53d2a15e9aa3c0b7c7156d4680.jpg?width=1200&format=webp
F_top_p07_3762901.jpg,여성,상의,텍토,[4th] Marc waffle t-shirt_sky blue,55720,19.0,23,3131,sportswear,0.9082,gray,0.2969,https://img.29cm.co.kr/item/202603/11f11d23237f1db0a3c0279a2b540a37.jpg?width=1200&format=webp
F_top_p07_3750029.jpg,여성,상의,몽돌,[SET] 보트넥 레이어드 골지 티셔츠 바이올렛 MDTS087VIOLET,31220,35.0,11,858,sportswear,0.7327,purple,0.92,https://img.29cm.co.kr/item/202602/11f11074cc077eb6a540b9dfd9af2562.jpg?width=1200&format=webp
F_top_p07_3813706.jpg,여성,상의,시눈,Shirring Panner Blouse (White),138000,0.0,8,1127,sportswear,0.4898,white,0.7148,https://img.29cm.co.kr/item/202603/11f1192c41d305eca3c0a364177b997c.jpg?width=1200&format=webp
F_top_p07_3410562.jpg,여성,상의,108파운드,Reversible 3/4 Sleeve Tee_Black,26860,31.0,290,5672,sportswear,0.2876,black,0.3044,https://img.29cm.co.kr/item/202508/11f07275f654fc0088932772934e9f51.jpg?width=1200&format=webp
F_top_p07_3523834.jpg,여성,상의,더바넷,Raye Pocket Shirt_Navy,103680,19.0,93,7461,casual,0.5387,blue,0.3682,https://img.29cm.co.kr/item/202509/11f099125bc6c71e920c43d0c3ab2a4a.jpg?width=1200&format=webp
F_top_p07_3281881.jpg,여성,상의,파르티멘토,Pin Stripe Roll Up Half Shirts Pink,34850,41.0,76,3216,preppy,0.4329,pink,0.8792,https://img.29cm.co.kr/item/202505/11f0322a66dcb1be893091dc2eee7f9a.jpg?width=1200&format=webp
F_top_p07_2460779.jpg,여성,상의,링서울,stripe shirring volume blouse (3color),73270,15.0,1155,17284,preppy,0.3194,white,0.6333,https://img.29cm.co.kr/item/202403/11eedaaab4ec62529a76ef56df4448d8.jpg?width=1200&format=webp
F_top_p07_3795966.jpg,여성,상의,무음,Dreamy Layered Tee (Blue),45790,27.0,1,233,sportswear,0.6741,white,0.423,https://img.29cm.co.kr/item/202602/11f11207d93535f4a5403b3789372186.jpg?width=1200&format=webp
F_top_p07_3874771.jpg,여성,상의,젬젬파라디,아이린 헨리 슬리브리스 BK,34000,15.0,15,488,casual,0.5097,black,0.2337,https://img.29cm.co.kr/item/202604/11f133f6a89898069ec585892bb45cb2.jpg?width=1200&format=webp
F_top_p07_3749642.jpg,여성,상의,오끼뜨,(uni)홈러버 티셔츠 레드,28080,28.0,21,2351,streetwear,0.743,white,0.3236,https://img.29cm.co.kr/item/202602/11f108086eede17aa540c7bca61bcda9.jpg?width=1200&format=webp
F_top_p07_3768580.jpg,여성,상의,셰리오브,Bouquet Blouse-Ivory,68090,23.0,5,1990,casual,0.299,white,0.5274,https://img.29cm.co.kr/item/202603/11f11d08fb3d52f8a54079647e5fff99.jpg?width=1200&format=webp
F_top_p07_3896850.jpg,여성,상의,베뉴엣,[5차] Via Sleeveless_Sakura,55850,23.0,7,270,sportswear,0.4099,white,0.717,https://img.29cm.co.kr/item/202604/11f1322b50a6145c89a0695ef8d3a8f6.jpg?width=1200&format=webp
F_top_p07_3917695.jpg,여성,상의,토아베,[2차] Sand Half-Open Striped Polo Tee (Pink),75500,19.0,1,397,preppy,0.4284,white,0.6351,https://img.29cm.co.kr/item/202604/11f137e4ad483e63bc92e3171fed7432.jpg?width=1200&format=webp
F_top_p07_3842580.jpg,여성,상의,꼼파뇨,HELLO FLOWER 피그먼트 반팔티 고스트그레이,23870,54.0,6,276,streetwear,0.4025,beige,0.2041,https://img.29cm.co.kr/next-product/2026/03/13/c5a5a780827e4de5ae2cc1586cbbaace_20260313130549.jpg?width=1200&format=webp
F_top_p07_3044990.jpg,여성,상의,썸웨어버터,[20th] Boucle Heart Logo Top - Ivory,33600,30.0,283,10258,preppy,0.4165,white,0.4999,https://img.29cm.co.kr/item/202502/11efe9e80ab8273e8f0a75b52a9919a5.jpg?width=1200&format=webp
F_top_p07_2641856.jpg,여성,상의,코즈넉,캡 내장 배색 스트라이프 두줄 끈나시 이너 레이어드 나시 탑 수면브라 브라탑 러닝 캐미솔,8420,35.0,918,13676,sportswear,0.9817,white,0.4383,https://img.29cm.co.kr/item/202405/11ef11d2a2ab6371b9bbd7b2c43a309a.jpg?width=1200&format=webp
F_top_p07_3444277.jpg,여성,상의,썸웨어버터,[김가을 Pick] [18th] Wave Logo Raglan Long Top - White Melange(Navy),48300,30.0,509,24410,casual,0.4499,white,0.3916,https://img.29cm.co.kr/item/202509/11f08d18e0d6cb38be1781900fc142df.jpg?width=1200&format=webp
F_top_p07_3859537.jpg,여성,상의,브렌다 브렌든 서울,[4/30 순차 발송] renee frill blouse - ivory,84790,19.0,5,652,preppy,0.7342,navy,0.2768,https://img.29cm.co.kr/item/202604/11f12ef6e57887ea89a0a793df392a06.jpg?width=1200&format=webp
F_top_p07_3871983.jpg,여성,상의,잇미샤,잇미샤 하프 슬리브 시어 블라우스 ITQ5ZBL820_2colors,125930,21.0,1,1117,formal,0.2883,black,0.3731,https://img.29cm.co.kr/item/202603/11f129767efd60259454b7efc069eb82.jpg?width=1200&format=webp
F_top_p07_3130957.jpg,여성,상의,슈퍼서브,스페이스 에일리언 래글런 긴팔티 - 그레이/네이비,36900,32.0,145,4426,casual,0.5219,gray,0.4847,https://img.29cm.co.kr/next-product/2025/03/10/f2ed03cbf5254efbaf4f91bf3b856d85_20250310104219.jpg?width=1200&format=webp
F_top_p07_3265381.jpg,여성,상의,하케쉬,Mori Blouse_Vanilla,89460,37.0,11,2560,preppy,0.2957,white,0.786,https://img.29cm.co.kr/item/202505/11f02b49516537bdb1701f40d5952a98.jpg?width=1200&format=webp
F_top_p07_3210492.jpg,여성,상의,이아,SHEER LINE SHIRT (BLACK),128000,0.0,75,1731,sportswear,0.509,black,0.6279,https://img.29cm.co.kr/item/202603/11f118495c2a961aa3c03dc5a4408df8.jpg?width=1200&format=webp
F_top_p07_3259677.jpg,여성,상의,베뉴엣,[3차] Softy Sleeveless_Ivory,58910,23.0,42,427,sportswear,0.6048,white,0.6268,https://img.29cm.co.kr/item/202604/11f1324822b83e6c9ec573f5060f8e18.jpg?width=1200&format=webp
